ID,X,Y,H,Sal
38120,350487.4155,6033898.7575,0.5292204338724705,47.52900689413869
38121,350575.7985,6034017.6725,0.5292218168866376,47.53339560773023
38122,350546.2445,6033978.41,0.5292215075703797,47.53241043843644
38123,350517.1115,6033938.26,0.5292209196653358,47.53059022330216
38124,350987.825,6034187.24,0.5291730383938447,47.394446194705495
38125,350899.89766666666,6034186.496666667,0.5291883520012657,47.437747659789835
38126,350930.96425,6034161.6175,0.5291798474128117,47.413836843014955
38127,350862.09375,6034144.385,0.5291896725579259,47.44172762336204
38128,350807.30225,6034120.0825,0.5291960480192703,47.459911637556075
38129,350745.24575,6034097.18,0.5292037374176087,47.48182678276522
38130,349263.206,6033152.4875,0.5292830156226592,47.68556029326289
38131,349231.6715,6033111.3425,0.5292800327139076,47.67504313553769
38132,349200.194,6033070.4375,0.5292770017733076,47.6643418327955
38133,349168.39775,6033030.1825,0.5292740132043057,47.65373047454691
38134,349136.14075,6032991.3575,0.5292712445946675,47.64373840103258
38135,349103.548,6032954.205,0.5292687173520975,47.63444431742721
38136,348928.41599999997,6032830.725,0.5292671520883354,47.62113918233792
38137,349038.724,6032882.63,0.5292638206393568,47.616282178237746
38138,349006.817,6032846.81,0.5292611990695613,47.60663195613779
38139,349070.9615,6032918.2275,0.5292662900348504,47.625440900206705
38140,349339.2245,6033178.512499999,0.5292778477772032,47.67265909618672
38141,349488.79725,6033229.4225,0.5292670236228056,47.64509243809229
38142,349414.51475,6033204.3100000005,0.5292725331634618,47.65921115171881
38143,349622.9835,6033333.5075,0.5292658893103559,47.6462111121196
38144,349592.5735,6033293.67,0.529263658459807,47.638431358269344
38145,349562.16024999996,6033253.8325,0.5292613326122544,47.630334385020284
38146,349695.23175,6033356.77,0.529259747276179,47.629855959238256
38147,349759.46725,6033369.7325,0.5292529165834801,47.611180994299886
38148,349789.5535,6033409.3275,0.5292548720984959,47.61792944229665
38149,350223.17475,6033482.27,0.5292027130685641,47.47407324923529
38150,350156.11975,6033465.135,0.5292102663196905,47.49471712091638
38151,350084.001,6033441.37,0.5292174200201311,47.514095583512336
38152,350017.462,6033424.935,0.529224695333069,47.53396392659215
38153,349958.67725,6033418.67,0.5292322744591142,47.554940275095085
38154,349902.19275,6033415.4175,0.529239891114534,47.576132589401446
38155,349845.92275,6033412.4399999995,0.5292474290392403,47.59714929076455
38156,350311.96275,6033527.845,0.5291958673878778,47.455875425525534
38157,350281.89824999997,6033488.475,0.5291946882228233,47.451920602922456
38158,350372.10775,6033606.5925,0.5291979751525769,47.462937076094676
38159,350342.03225,6033567.2175,0.5291969647052405,47.45955078854375
38160,350373.76175,6033679.4675,0.5292081400305844,47.49233132394288
38161,350403.895,6033718.9125,0.5292089746172469,47.495124416248316
38162,350434.04349999997,6033758.365,0.52920971581769,47.49761293288518
38163,350464.24199999997,6033797.825,0.5292103697458705,47.49980130775496
38164,350494.55624999997,6033837.2475000005,0.529210908952229,47.501616647499446
38165,350721.713,6034059.48,0.5292028847896343,47.479475492972895
38166,350648.97325,6034037.895,0.5292123154815,47.50630447961356
38167,350524.814,6033876.63,0.5292113614744532,47.50314396042528
38168,350616.168,6033998.745,0.5292126595513961,47.5072525127845
38169,350583.3655,6033957.68,0.5292126551170344,47.50714953956298
38170,350554.511,6033916.5600000005,0.5292119062876104,47.50487467351267
38171,351008.65725000005,6034153.855,0.5291652604465058,47.37279034127188
38172,350970.25275,6034130.745,0.5291691358020166,47.383836613622336
38173,350909.21475,6034120.215,0.5291784734393089,47.41018498875122
38174,350851.581,6034100.45,0.5291859680897298,47.43142622697104
38175,350791.07875,6034079.58,0.5291936817827843,47.453327698071234
38176,349307.98825,6033137.672499999,0.5292750149812834,47.66269630514865
38177,349276.76025,6033096.815,0.5292720836632332,47.65239789613978
38178,349245.4925,6033055.95,0.5292690690896572,47.641813077379055
38179,349214.16425,6033015.2975,0.5292659946502526,47.631018315055954
38180,349182.6605,6032975.33,0.5292629731576485,47.620344048299785
38181,349150.8085,6032936.665,0.5292601389181928,47.61019243793896
38182,348975.378,6032810.1125,0.529258275224261,47.5960582920639
38183,349086.49375,6032863.545,0.5292549911030372,47.59138153129582
38184,349054.5105,6032827.9475,0.5292524489172772,47.58203614953321
38185,349118.67675,6032899.54,0.5292575064838012,47.6006167803366
38186,349383.56275,6033163.8025,0.529269837065379,47.64977295459762
38187,349531.743,6033213.9925,0.5292589148064119,47.62192974897564
38188,349458.12025,6033189.2525,0.5292644772261056,47.63619713783479
38189,349665.05275000003,6033317.234999999,0.5292576321280613,47.62252470476183
38190,349634.87275,6033277.6925,0.5292554371547812,47.61491112840538
38191,349604.6915,6033238.1525,0.5292531642204276,47.6070216686469
38192,349729.56375,6033329.835,0.5292508021598166,47.603923125155646
38193,349785.81299999997,6033333.1850000005,0.529243550302321,47.58382610671601
38194,349815.80725,6033373,0.5292455661417307,47.59073662486262
38195,350251.838,6033449.1025,0.5291934342532277,47.447700179852056
38196,350193.0685,6033442.8325,0.5292013793701185,47.46957240320327
38197,350126.02725,6033425.7125,0.5292088226834795,47.48984379593676
38198,350053.946,6033401.99,0.5292158794208058,47.508856532336274
38199,349987.4135,6033385.5600000005,0.5292230531921304,47.528365846853816
38200,349928.60750000004,6033379.2625,0.5292305495921901,47.549046110137674
38201,349872.1075,6033376.0075,0.5292380954324692,47.56997693292226
38202,350335.49375,6033487.9775,0.5291863737990663,47.428894064819175
38203,350305.502,6033448.702500001,0.5291851795999655,47.42489366721598
38204,350395.4965,6033566.5275,0.52918852737241,47.436081846294854
38205,350365.4915,6033527.2525,0.5291874894318925,47.432623161323924
38206,350402.18975,6033645.967499999,0.5291989074678893,47.46604822373098
38207,350432.27825,6033685.345,0.5291997369570152,47.46883622081175
38208,350462.37974999996,6033724.735,0.5292004914012366,47.471356449237724
38209,350492.60525,6033764.175,0.5292011515547752,47.47356096612058
38210,350523.30525,6033803.6975,0.5292016585143012,47.4752902945403
38211,350767.79125,6034041.515,0.5291927684175913,47.45082276591556
38212,350696.46625,6034022.195,0.5292023163210663,47.477880750935846
38213,350555.16,6033845.155,0.5292021572975926,47.47695143791531
38214,350644.4816666667,6033980.283333333,0.5292055248030147,47.486954142298
38215,350615.4135,6033926.59,0.5292032281937468,47.4803321628817
38216,350640.58,6033952.213333333,0.5292024731598687,47.478256222860345
38217,350586.54024999996,6033887.1475,0.5292027009321679,47.47869732490354
38218,350682.72349999996,6033981.045,0.5291992412735196,47.46915744157941
